result	id	features	stage	detail
PASS	scoping/switch-init-shadow	scoping,switch,shadowing	-	wide=0 exhausted=none depth=fixed
PASS	scoping/type-switch-guard-shadow	scoping,type_switch,switch,interfaces,shadowing	-	wide=0 exhausted=none depth=fixed
PASS	scoping/var-shadow-init	scoping,shadowing,assignment	-	wide=0 exhausted=none depth=fixed
PASS	slices/append-nil	slices,nil,append	-	wide=1 exhausted=none depth=fixed
PASS	slices/append-overlap	slices,append,overlap,variadic	-	wide=1 exhausted=none depth=fixed
PASS	slices/append-overlap-window	slices,append,overlap,aliasing,full_slice	-	wide=0 exhausted=none depth=fixed
PASS	slices/append-self	slices,append,overlap,variadic,len,cap	-	wide=0 exhausted=none depth=fixed
PASS	slices/append-spill-below-formula	slices,append,cap,strings,nondet	membership	enumerated=31 exhibited=1 draws=80 (K=80; no members= pin — no early stop) unexhibited=30 (members in artifacts/coverage/membership/slices/append-spill-below-formula)
PASS	slices/append-spill-size-class	slices,append,cap,nondet	membership	enumerated=300 exhibited=1 draws=80 (K=80; no members= pin — no early stop) unexhibited=299 (members in artifacts/coverage/membership/slices/append-spill-size-class)
PASS	slices/append-spill-stack-buffer	slices,append,cap,bytes,nondet	membership	enumerated=29 exhibited=2 draws=80 (K=80; no members= pin — no early stop) unexhibited=27 (members in artifacts/coverage/membership/slices/append-spill-stack-buffer)
PASS	slices/array-to-slice-conditional	slices,arrays,indexing,len,calls,quorum	-	wide=0 exhausted=none depth=fixed
PASS	slices/copy-min	slices,copy,nil,prefix	-	wide=0 exhausted=none depth=fixed
PASS	slices/copy-nil	slices,copy,nil	-	wide=0 exhausted=none depth=fixed
PASS	slices/copy-overlap-backward	slices,copy,overlap,aliasing	-	wide=0 exhausted=none depth=fixed
PASS	slices/copy-short	slices,copy,prefix	-	wide=0 exhausted=none depth=fixed
PASS	slices/full-slice-bounds	slices,full_slice,panic	-	wide=0 exhausted=none depth=fixed
PASS	slices/full-slice-cap-zero	slices,full_slice,append,cap,aliasing,nondet	membership	enumerated=32 exhibited=2 draws=80 (K=80; no members= pin — no early stop) unexhibited=30 (members in artifacts/coverage/membership/slices/full-slice-cap-zero)
PASS	slices/full-slice	slices,full_slice,aliasing	-	wide=0 exhausted=none depth=fixed
PASS	slices/gotcha-append-aliasing	slices,append,aliasing	-	wide=0 exhausted=none depth=fixed
PASS	slices/make-slice-cap-bounds	slices,make,panic	-	wide=0 exhausted=none depth=fixed
PASS	slices/make-slice	slices,make,indexing,len,cap	-	wide=0 exhausted=none depth=fixed
PASS	slices/make-slice-zero	slices,make,zero_len,append	-	wide=0 exhausted=none depth=fixed
PASS	slices/reslice-capacity	slices,slicing,cap,len,indexing	-	wide=0 exhausted=none depth=fixed
PASS	slices/slice-append	slices,append,aliasing	-	wide=1 exhausted=none depth=fixed
PASS	slices/slice-copy	slices,copy,overlap	-	wide=0 exhausted=none depth=fixed
PASS	slices/slice-elided-high-eval-once/call-base	slices,slicing,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	slices/slice-elided-high-eval-once/call-base-low-only	slices,slicing,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	slices/slice-elided-high-eval-once/explicit-high-control	slices,slicing,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	slices/slice-elided-high-eval-once/nested-slice-expr	slices,slicing,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	slices/slice-elided-high-eval-once/map-index-effectful-key	slices,maps,slicing,indexing,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	slices/slice-elided-high-eval-once/pointer-array-call-base	slices,pointers,arrays,slicing,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	slices/slice-elided-high-eval-once/conversion-base	slices,strings,conversions,slicing,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	slices/slice-expr-eval-order	slices,slicing,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	slices/slice-header-by-value	slices,calls,append,aliasing,value_copy	-	wide=0 exhausted=none depth=fixed
PASS	slices/slice-literal	slices,literals,indexing,len,cap	-	wide=0 exhausted=none depth=fixed
PASS	slices/slice-nil-empty	slices,nil,empty,append	-	wide=0 exhausted=none depth=fixed
PASS	slices/slices-sort/uint64	slices,sort,externs,quorum	-	wide=0 exhausted=none depth=fixed
PASS	slices/slices-sort/ints	slices,sort,externs,quorum	-	wide=0 exhausted=none depth=fixed
PASS	slices/slices-sort-edges/nil-slice	slices,sort,externs,nil,zero_len	-	wide=0 exhausted=none depth=fixed
PASS	slices/slices-sort-edges/empty-slice	slices,sort,externs,zero_len	-	wide=0 exhausted=none depth=fixed
PASS	slices/slices-sort-edges/single-element	slices,sort,externs	-	wide=0 exhausted=none depth=fixed
PASS	slices/slices-sort-edges/already-sorted	slices,sort,externs	-	wide=0 exhausted=none depth=fixed
PASS	slices/slices-sort-edges/reverse-sorted	slices,sort,externs	-	wide=0 exhausted=none depth=fixed
PASS	slices/slices-sort-edges/defined-elem-type	slices,sort,externs,defined_type	-	wide=0 exhausted=none depth=fixed
PASS	slices/slices-sort-edges/unsigned-above-half	slices,sort,externs,widths,ints	-	wide=0 exhausted=none depth=fixed
PASS	slices/slices-sort-edges/signed-negatives	slices,sort,externs,widths,ints	-	wide=0 exhausted=none depth=fixed
PASS	slices/slices-sort-edges/subslice-aliasing	slices,sort,externs,slicing,aliasing	-	wide=0 exhausted=none depth=fixed
FAIL	slices/slices-sort-non-integer-refusal	slices,sort,externs,strings	frontend-export	{"message":"frontend-quarantined: slices.Sort at non-integer element type string","schema":"golean-observation-v1","status":"unsupported"}
PASS	slices/sortfunc-cmp/cmp-compare-kinds	stdlib,sort,ints,defined_type	-	wide=0 exhausted=none depth=fixed
PASS	slices/sortfunc-cmp/sortfunc-ints	stdlib,sort,slices,closures,higher_order	-	wide=0 exhausted=none depth=fixed
PASS	slices/sortfunc-cmp/sortfunc-reverse	stdlib,sort,slices,closures,higher_order	-	wide=0 exhausted=none depth=fixed
PASS	slices/sortfunc-cmp/sortfunc-struct-two-key	stdlib,sort,slices,structs,closures,generics	-	wide=1 exhausted=none depth=fixed
PASS	slices/sortfunc-cmp/sortfunc-empty-single	stdlib,sort,slices,empty,nil	-	wide=0 exhausted=none depth=fixed
PASS	slices/sortfunc-cmp/sort-ties-projected	stdlib,sort,slices,structs	-	wide=1 exhausted=none depth=fixed
FAIL	slices/sortfunc-cmp/sortfunc-local-type	stdlib,sort,slices,structs,generics	frontend-export	{"message":"frontend-quarantined: function-local defined type ltup as a type argument (gc renders these with a compiler-internal unique suffix, e.g. ltup·1 — refused rather than guessed)","schema":"golean-observation-v1","status":"unsupported"}
PASS	slices/sortfunc-cmp/named-slice-bound	stdlib,sort,slices,defined_type	-	wide=0 exhausted=none depth=fixed
PASS	slices/sortfunc-cmp/float-compare-bound	stdlib,sort,slices,floats	-	wide=0 exhausted=none depth=fixed
PASS	slices/three-index-slice	slices,full_slice,append,aliasing	-	wide=1 exhausted=none depth=fixed
PASS	spec-examples-decl/addr-deref-nil-matrix/two-deref-outer-nil	pointers,nil,panic,addressability	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/addr-deref-nil-matrix/two-deref-inner-nil	pointers,nil,panic,addressability	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/addr-deref-nil-matrix/index-slice-ptr-nil	pointers,nil,panic,addressability,slices,indexing	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/addr-deref-nil-matrix/index-arr-ptr-nil	pointers,nil,panic,addressability,arrays,indexing	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/addr-deref-nil-matrix/index-auto-deref	pointers,nil,panic,addressability,arrays,indexing	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/addr-deref-nil-matrix/field-explicit	pointers,nil,panic,addressability,structs,fields	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/addr-deref-nil-matrix/field-auto-deref	pointers,nil,panic,addressability,structs,fields	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/addr-deref-nil-matrix/alias-non-nil	pointers,addressability,aliasing	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/addr-deref-nil-matrix/deref-arg	pointers,nil,panic,addressability,calls	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/addr-deref-nil-matrix/deref-call	pointers,nil,panic,addressability,calls	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/address-op-nil-indirection/forms	pointers,addressability,arrays,indexing,structs,literals,calls	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/address-op-nil-indirection/deref-nil	pointers,nil,panic	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/address-op-nil-indirection/addr-deref-nil	pointers,nil,panic,addressability	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/address-op-nil-indirection/addr-deref-nil-paren	pointers,nil,panic,addressability	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/alias-identity	aliases,identity,structs,slices,pointers	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/allocation-new	new,structs,zero_values,pointers	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/append-forms/ints	slices,append,overlap,variadic	-	wide=3 exhausted=none depth=fixed
PASS	spec-examples-decl/append-forms/interface	slices,append,interfaces,type_assertions	-	wide=1 exhausted=none depth=fixed
PASS	spec-examples-decl/append-forms/string	slices,append,strings,bytes	-	wide=1 exhausted=none depth=fixed
FAIL	spec-examples-decl/assert-comma-ok	type_assertions,comma_ok,interfaces,zero_values	frontend-export	{"message":"frontend-quarantined: implicit interface conversion in multi-value assignment (interfaces campaign, deferred)","schema":"golean-observation-v1","status":"unsupported"}
PASS	spec-examples-decl/assign-tuple-order/exchange	assignment,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/assign-tuple-order/index-then-var	assignment,multi_assign,evaluation_order,slices,indexing	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/assign-tuple-order/panic-second-target	assignment,multi_assign,evaluation_order,panic,recover,slices	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/assign-tuple-order/panic-nil-field	assignment,multi_assign,evaluation_order,panic,recover,pointers,nil	-	wide=0 exhausted=none depth=fixed
FAIL	spec-examples-decl/assign-tuple-order/range-assign	assignment,multi_assign,range,evaluation_order,slices,break	frontend-export	{"message":"frontend-quarantined: range assignment to non-identifier target (operands evaluate per iteration)","schema":"golean-observation-v1","status":"unsupported"}
PASS	spec-examples-decl/compile-only-forms	functions,generics,constraints,interfaces,type_sets,shadowing	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/composite-literal-elision	literals,structs,arrays,slices,maps,pointers,zero_values	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/composite-literal-pointer	literals,structs,pointers,zero_values,fields	-	wide=0 exhausted=none depth=fixed
FAIL	spec-examples-decl/const-complex/untyped	constants,complex,untyped,imag,real	frontend-export	{"message":"frontend-quarantined: basic type complex128","schema":"golean-observation-v1","status":"unsupported"}
PASS	spec-examples-decl/const-complex/typed	constants,complex,typed,division,imag	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/const-decl-forms	constants,typed,untyped,floats,strings	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/const-huge-shift	constants,shifts,untyped,typed,representability	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/conversion-parse-forms	conversions,channels,functions,pointers,structs,calls	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/copy-forms	slices,copy,overlap,arrays,strings,bytes	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/dedup-inference	generics,inference,slices,maps,constraints	-	wide=1 exhausted=none depth=fixed
PASS	spec-examples-decl/defer-order-named-result/loop-order	defer,loops,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/defer-order-named-result/named-result	defer,named-results,closures,returns	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/embedded-readwriter	interfaces,embedding,methods,calls	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/function-literals	closures,functions,calls,channels,literals	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/general-interface-float	generics,constraints,type_sets,floats,defined_type	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/generic-alias-set	aliases,generics,maps,identity,comparability	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/generic-conversion/f64	generics,conversions,constants,floats	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/generic-conversion/f32	generics,conversions,constants,floats,defined_type,representability	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/generic-dot-product/float64	generics,constraints,floats,slices,range	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/generic-dot-product/named	generics,constraints,floats,defined_type,range	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/generic-list	generics,structs,methods,pointers,recursion,nil	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/generic-min	generics,constraints,functions,shadowing,min	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/generic-pair-swap	generics,methods,structs	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/generic-type-switch	generics,type_switch,interfaces,switch	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/index-comma-ok	maps,comma_ok,indexing,assignment,short_decl,zero_values	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/index-comma-ok/var-form-present	maps,comma_ok	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/init-call-order/order	init,globals,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/init-call-order/values	init,globals,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/iota-multi-pair	constants,iota,shifts	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/iota-per-constdecl	constants,iota,shifts,typed,untyped	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/locker-satisfaction	interfaces,methods,structs,calls	-	wide=0 exhausted=none depth=fixed
PASS	spec-examples-decl/loopvar-per-iteration	loops,closures,scoping,slices,append,higher_order	-	wide=1 exhausted=none depth=fixed
FAIL	spec-examples-decl/method-expressions	methods,functions,higher_order,pointers,structs,calls	frontend-export	{"message":"frontend-quarantined: method expression (*main.T).Mv over a value-receiver method (deref adapter not modeled)","schema":"golean-observation-v1","status":"unsupported"}
